Ocupacao, Tempo\n
0.001, 0.00020
0.002, 0.00036
0.003, 0.00036
0.004, 0.00036
0.005, 0.00036
0.006, 0.00036
0.007, 0.00036
0.008, 0.00036
0.009, 0.00036
0.010, 0.00036
0.011, 0.00036
0.012, 0.00036
0.013, 0.00036
0.014, 0.00036
0.015, 0.00036
0.016, 0.00036
0.017, 0.00036
0.018, 0.00036
0.019, 0.00036
0.020, 0.00036
0.021, 0.00036
0.022, 0.00036
0.023, 0.00036
0.024, 0.00036
0.025, 0.00036
0.026, 0.00036
0.027, 0.00036
0.028, 0.00036
0.029, 0.00036
0.030, 0.00036
0.031, 0.00036
0.032, 0.00036
0.033, 0.00036
0.034, 0.00036
0.035, 0.00036
0.036, 0.00037
0.035, 0.00037
0.036, 0.00037
0.037, 0.00037
0.038, 0.00037
0.039, 0.00037
0.040, 0.00037
0.041, 0.00037
0.042, 0.00037
0.043, 0.00037
0.044, 0.00037
0.045, 0.00037
0.046, 0.00037
0.047, 0.00037
0.048, 0.00037
0.049, 0.00037
0.050, 0.00037
0.051, 0.00037
0.052, 0.00037
0.053, 0.00037
0.054, 0.00037
0.055, 0.00037
0.056, 0.00037
0.057, 0.00037
0.058, 0.00037
0.059, 0.00038
0.060, 0.00038
0.061, 0.00038
0.062, 0.00038
0.063, 0.00038
0.064, 0.00038
0.065, 0.00038
0.066, 0.00038
0.067, 0.00038
0.068, 0.00038
0.069, 0.00038
0.070, 0.00038
0.071, 0.00038
0.072, 0.00038
0.073, 0.00038
0.074, 0.00038
0.075, 0.00038
0.076, 0.00038
0.077, 0.00038
0.078, 0.00038
0.079, 0.00038
0.080, 0.00038
0.081, 0.00038
0.082, 0.00038
0.083, 0.00038
0.084, 0.00038
0.085, 0.00038
0.086, 0.00038
0.087, 0.00038
0.088, 0.00038
0.089, 0.00038
0.090, 0.00038
0.091, 0.00038
0.092, 0.00038
0.093, 0.00038
0.094, 0.00038
0.095, 0.00039
0.096, 0.00039
0.097, 0.00039
0.098, 0.00039
0.099, 0.00039
0.100, 0.00039
0.101, 0.00039
0.102, 0.00039
0.103, 0.00039
0.104, 0.00039
0.105, 0.00039
0.106, 0.00039
0.107, 0.00039
0.108, 0.00039
0.109, 0.00039
0.110, 0.00039
0.111, 0.00039
0.112, 0.00039
0.113, 0.00039
0.114, 0.00039
0.115, 0.00039
0.116, 0.00039
0.117, 0.00040
0.118, 0.00040
0.119, 0.00040
0.120, 0.00040
0.121, 0.00040
0.122, 0.00040
0.123, 0.00040
0.124, 0.00040
0.125, 0.00040
0.126, 0.00040
0.127, 0.00040
0.128, 0.00040
0.129, 0.00040
0.130, 0.00040
0.131, 0.00040
0.132, 0.00040
0.133, 0.00040
0.134, 0.00040
0.135, 0.00040
0.136, 0.00040
0.137, 0.00040
0.138, 0.00040
0.139, 0.00040
0.140, 0.00040
0.141, 0.00040
0.142, 0.00040
0.143, 0.00040
0.144, 0.00040
0.143, 0.00041
0.144, 0.00041
0.145, 0.00041
0.146, 0.00041
0.147, 0.00041
0.146, 0.00041
0.145, 0.00041
0.146, 0.00041
0.147, 0.00041
0.148, 0.00041
0.149, 0.00041
0.150, 0.00041
0.151, 0.00041
0.152, 0.00041
0.153, 0.00041
0.154, 0.00041
0.155, 0.00041
0.156, 0.00041
0.157, 0.00041
0.158, 0.00041
0.159, 0.00041
0.160, 0.00041
0.161, 0.00041
0.162, 0.00041
0.163, 0.00041
0.164, 0.00042
0.165, 0.00042
0.166, 0.00042
0.167, 0.00042
0.168, 0.00042
0.169, 0.00042
0.170, 0.00042
0.171, 0.00042
0.172, 0.00042
0.173, 0.00042
0.174, 0.00042
0.175, 0.00042
0.176, 0.00042
0.177, 0.00042
0.178, 0.00042
0.179, 0.00042
0.180, 0.00042
0.181, 0.00042
0.182, 0.00042
0.183, 0.00042
0.184, 0.00042
0.185, 0.00042
0.186, 0.00042
0.187, 0.00042
0.188, 0.00042
0.189, 0.00042
0.190, 0.00042
0.191, 0.00042
0.192, 0.00042
0.193, 0.00042
0.194, 0.00042
0.195, 0.00042
0.196, 0.00042
0.197, 0.00042
0.198, 0.00042
0.199, 0.00042
0.198, 0.00042
0.199, 0.00042
0.200, 0.00042
0.201, 0.00042
0.202, 0.00042
0.203, 0.00043
0.204, 0.00043
0.205, 0.00043
0.206, 0.00043
0.207, 0.00043
0.208, 0.00043
0.209, 0.00043
0.210, 0.00043
0.211, 0.00043
0.212, 0.00043
0.213, 0.00043
0.214, 0.00043
0.215, 0.00043
0.216, 0.00043
0.217, 0.00043
0.218, 0.00043
0.219, 0.00043
0.220, 0.00043
0.221, 0.00043
0.222, 0.00043
0.223, 0.00043
0.224, 0.00043
0.225, 0.00043
0.226, 0.00043
0.227, 0.00043
0.228, 0.00043
0.229, 0.00043
0.230, 0.00044
0.231, 0.00044
0.232, 0.00044
0.233, 0.00044
0.234, 0.00044
0.235, 0.00044
0.236, 0.00044
0.237, 0.00044
0.238, 0.00044
0.239, 0.00044
0.240, 0.00044
0.241, 0.00044
0.242, 0.00044
0.243, 0.00044
0.244, 0.00044
0.245, 0.00044
0.246, 0.00044
0.247, 0.00044
0.248, 0.00044
0.249, 0.00044
0.250, 0.00044
0.251, 0.00044
0.252, 0.00044
0.253, 0.00044
0.254, 0.00044
0.255, 0.00044
0.256, 0.00044
0.257, 0.00044
0.258, 0.00044
0.259, 0.00044
0.260, 0.00044
0.261, 0.00044
0.262, 0.00044
0.263, 0.00044
0.264, 0.00044
0.263, 0.00045
0.264, 0.00045
0.265, 0.00045
0.266, 0.00045
0.267, 0.00045
0.268, 0.00045
0.269, 0.00045
0.270, 0.00045
0.269, 0.00045
0.270, 0.00045
0.271, 0.00045
0.272, 0.00045
0.273, 0.00045
0.274, 0.00045
0.275, 0.00045
0.276, 0.00045
0.277, 0.00045
0.278, 0.00045
0.279, 0.00045
0.280, 0.00045
0.281, 0.00045
0.282, 0.00045
0.283, 0.00045
0.284, 0.00045
0.285, 0.00045
0.286, 0.00045
0.287, 0.00045
0.288, 0.00045
0.289, 0.00046
0.290, 0.00046
0.291, 0.00046
0.292, 0.00046
0.293, 0.00046
0.294, 0.00046
0.295, 0.00046
0.296, 0.00046
0.297, 0.00046
0.298, 0.00046
0.299, 0.00046
0.300, 0.00046
0.301, 0.00046
0.302, 0.00046
0.303, 0.00046
0.304, 0.00046
0.305, 0.00046
0.306, 0.00046
0.307, 0.00046
0.308, 0.00046
0.309, 0.00046
0.310, 0.00046
0.311, 0.00046
0.312, 0.00046
0.313, 0.00046
0.314, 0.00046
0.315, 0.00046
0.316, 0.00046
0.317, 0.00047
0.318, 0.00047
0.319, 0.00047
0.318, 0.00047
0.319, 0.00047
0.320, 0.00047
0.321, 0.00047
0.322, 0.00047
0.323, 0.00047
0.324, 0.00047
0.325, 0.00047
0.324, 0.00047
