Ocupacao, Tempo\n
0.900, 0.01026
1.000, 0.01030
0.900, 0.01031
1.000, 0.01034
0.900, 0.01035
1.000, 0.01038
0.900, 0.01039
1.000, 0.01042
0.900, 0.01044
1.000, 0.01047
0.900, 0.01049
1.000, 0.01052
0.900, 0.01053
1.000, 0.01056
0.900, 0.01058
1.000, 0.01061
0.900, 0.01063
1.000, 0.01066
0.900, 0.01067
1.000, 0.01070
0.900, 0.01071
1.000, 0.01074
0.900, 0.01076
1.000, 0.01079
0.900, 0.01080
1.000, 0.01083
0.900, 0.01085
1.000, 0.01088
0.900, 0.01089
1.000, 0.01092
0.900, 0.01094
1.000, 0.01097
0.900, 0.01099
1.000, 0.01102
0.900, 0.01104
0.800, 0.01107
0.700, 0.01108
0.600, 0.01108
0.500, 0.01108
0.600, 0.01108
0.700, 0.01108
0.800, 0.01108
0.900, 0.01108
1.000, 0.01108
0.900, 0.01110
1.000, 0.01113
0.900, 0.01115
1.000, 0.01118
0.900, 0.01120
1.000, 0.01123
0.900, 0.01125
1.000, 0.01128
0.900, 0.01130
1.000, 0.01132
0.900, 0.01134
1.000, 0.01137
0.900, 0.01138
1.000, 0.01141
0.900, 0.01143
1.000, 0.01146
0.900, 0.01147
1.000, 0.01150
0.900, 0.01151
1.000, 0.01154
0.900, 0.01156
1.000, 0.01158
0.900, 0.01160
1.000, 0.01163
0.900, 0.01164
1.000, 0.01166
0.900, 0.01168
1.000, 0.01170
0.900, 0.01172
1.000, 0.01175
0.900, 0.01176
1.000, 0.01180
0.900, 0.01181
1.000, 0.01184
0.900, 0.01186
1.000, 0.01188
0.900, 0.01192
1.000, 0.01195
0.900, 0.01196
1.000, 0.01199
0.900, 0.01205
1.000, 0.01208
0.900, 0.01214
1.000, 0.01217
0.900, 0.01222
1.000, 0.01225
0.900, 0.01226
0.800, 0.01228
0.900, 0.01229
1.000, 0.01229
0.900, 0.01230
1.000, 0.01235
0.900, 0.01237
1.000, 0.01240
0.900, 0.01242
1.000, 0.01245
0.900, 0.01248
1.000, 0.01251
0.900, 0.01252
1.000, 0.01255
0.900, 0.01259
1.000, 0.01262
0.900, 0.01265
1.000, 0.01269
0.900, 0.01270
1.000, 0.01274
0.900, 0.01277
1.000, 0.01279
0.900, 0.01281
1.000, 0.01283
0.900, 0.01286
1.000, 0.01289
0.900, 0.01291
1.000, 0.01294
0.900, 0.01295
1.000, 0.01298
0.900, 0.01301
1.000, 0.01304
0.900, 0.01306
1.000, 0.01309
0.900, 0.01315
1.000, 0.01317
0.900, 0.01319
1.000, 0.01321
0.900, 0.01326
1.000, 0.01329
0.900, 0.01330
1.000, 0.01333
0.900, 0.01336
1.000, 0.01339
0.900, 0.01340
1.000, 0.01343
0.900, 0.01344
1.000, 0.01346
0.900, 0.01352
1.000, 0.01354
0.900, 0.01358
1.000, 0.01361
0.900, 0.01362
1.000, 0.01364
0.900, 0.01369
1.000, 0.01372
0.900, 0.01374
1.000, 0.01378
0.900, 0.01379
1.000, 0.01382
0.900, 0.01383
1.000, 0.01386
0.900, 0.01388
1.000, 0.01391
0.900, 0.01396
1.000, 0.01400
0.900, 0.01401
0.800, 0.01403
0.700, 0.01403
0.600, 0.01404
0.500, 0.01404
0.600, 0.01404
0.700, 0.01404
0.800, 0.01404
0.900, 0.01404
1.000, 0.01404
0.900, 0.01410
1.000, 0.01412
0.900, 0.01414
1.000, 0.01417
0.900, 0.01421
1.000, 0.01424
0.900, 0.01426
1.000, 0.01429
0.900, 0.01430
1.000, 0.01433
0.900, 0.01438
1.000, 0.01441
0.900, 0.01443
1.000, 0.01445
0.900, 0.01449
1.000, 0.01452
0.900, 0.01455
1.000, 0.01458
0.900, 0.01464
1.000, 0.01467
0.900, 0.01470
1.000, 0.01474
0.900, 0.01478
1.000, 0.01481
0.900, 0.01482
1.000, 0.01485
0.900, 0.01492
1.000, 0.01496
0.900, 0.01498
1.000, 0.01501
0.900, 0.01503
1.000, 0.01507
0.900, 0.01510
1.000, 0.01512
0.900, 0.01514
1.000, 0.01517
0.900, 0.01519
1.000, 0.01522
0.900, 0.01528
1.000, 0.01531
0.900, 0.01532
1.000, 0.01538
0.900, 0.01540
1.000, 0.01543
0.900, 0.01545
1.000, 0.01548
0.900, 0.01549
1.000, 0.01552
0.900, 0.01555
1.000, 0.01558
0.900, 0.01562
1.000, 0.01565
0.900, 0.01567
1.000, 0.01570
0.900, 0.01574
1.000, 0.01577
0.900, 0.01579
1.000, 0.01582
0.900, 0.01586
1.000, 0.01589
0.900, 0.01594
1.000, 0.01597
0.900, 0.01601
1.000, 0.01604
0.900, 0.01621
1.000, 0.01624
0.900, 0.01639
1.000, 0.01642
0.900, 0.01651
1.000, 0.01655
0.900, 0.01657
1.000, 0.01661
0.900, 0.01666
1.000, 0.01669
0.900, 0.01682
1.000, 0.01682
0.900, 0.01683
1.000, 0.01685
0.900, 0.01700
1.000, 0.01704
0.900, 0.01707
0.800, 0.01709
0.700, 0.01709
0.600, 0.01709
0.700, 0.01710
0.800, 0.01710
0.900, 0.01710
1.000, 0.01710
0.900, 0.01710
0.800, 0.01710
0.900, 0.01710
1.000, 0.01710
0.900, 0.01710
1.000, 0.01711
0.900, 0.01711
1.000, 0.01715
0.900, 0.01716
0.800, 0.01718
0.700, 0.01719
0.800, 0.01719
0.900, 0.01719
1.000, 0.01719
0.900, 0.01719
1.000, 0.01719
0.900, 0.01719
1.000, 0.01723
0.900, 0.01728
0.800, 0.01731
0.700, 0.01731
0.600, 0.01731
0.700, 0.01732
