Ocupacao, Tempo\n
0.010, 0.00023
0.020, 0.00037
0.030, 0.00037
0.040, 0.00037
0.050, 0.00037
0.060, 0.00037
0.070, 0.00037
0.080, 0.00037
0.090, 0.00037
0.100, 0.00037
0.110, 0.00037
0.120, 0.00037
0.130, 0.00037
0.140, 0.00037
0.150, 0.00037
0.160, 0.00037
0.170, 0.00037
0.180, 0.00037
0.190, 0.00037
0.200, 0.00037
0.210, 0.00037
0.220, 0.00037
0.230, 0.00037
0.240, 0.00037
0.250, 0.00037
0.260, 0.00037
0.270, 0.00037
0.280, 0.00037
0.290, 0.00037
0.300, 0.00037
0.310, 0.00037
0.320, 0.00037
0.330, 0.00037
0.340, 0.00038
0.350, 0.00038
0.340, 0.00038
0.330, 0.00038
0.340, 0.00038
0.350, 0.00039
0.360, 0.00039
0.370, 0.00039
0.380, 0.00039
0.390, 0.00039
0.400, 0.00039
0.410, 0.00039
0.420, 0.00039
0.430, 0.00039
0.440, 0.00039
0.450, 0.00039
0.460, 0.00039
0.470, 0.00039
0.480, 0.00039
0.490, 0.00039
0.500, 0.00039
0.510, 0.00039
0.520, 0.00039
0.530, 0.00039
0.540, 0.00039
0.550, 0.00039
0.560, 0.00039
0.570, 0.00039
0.580, 0.00039
0.590, 0.00039
0.600, 0.00039
0.610, 0.00039
0.620, 0.00039
0.630, 0.00039
0.640, 0.00039
0.650, 0.00039
0.660, 0.00039
0.670, 0.00039
0.680, 0.00039
0.690, 0.00039
0.700, 0.00039
0.710, 0.00039
0.720, 0.00039
0.730, 0.00039
0.740, 0.00039
0.750, 0.00039
0.760, 0.00039
0.770, 0.00039
0.780, 0.00039
0.790, 0.00039
0.800, 0.00039
0.810, 0.00039
0.820, 0.00039
0.830, 0.00039
0.840, 0.00039
0.850, 0.00039
0.860, 0.00039
0.870, 0.00039
0.880, 0.00039
0.890, 0.00039
0.900, 0.00039
0.910, 0.00039
0.920, 0.00039
0.930, 0.00039
0.940, 0.00039
0.950, 0.00039
0.960, 0.00039
0.970, 0.00039
0.980, 0.00039
0.990, 0.00039
1.000, 0.00039
0.990, 0.00044
1.000, 0.00047
0.990, 0.00049
1.000, 0.00051
0.990, 0.00052
1.000, 0.00055
0.990, 0.00056
1.000, 0.00058
0.990, 0.00059
1.000, 0.00062
0.990, 0.00063
1.000, 0.00065
0.990, 0.00067
1.000, 0.00069
0.990, 0.00072
0.980, 0.00073
0.970, 0.00073
0.980, 0.00074
0.990, 0.00074
1.000, 0.00074
0.990, 0.00076
1.000, 0.00078
0.990, 0.00080
0.980, 0.00081
0.970, 0.00081
0.960, 0.00081
0.970, 0.00082
0.980, 0.00082
0.990, 0.00082
1.000, 0.00082
0.990, 0.00084
1.000, 0.00086
0.990, 0.00088
0.980, 0.00089
0.990, 0.00090
0.980, 0.00090
0.990, 0.00090
1.000, 0.00090
0.990, 0.00093
1.000, 0.00095
0.990, 0.00097
0.980, 0.00098
0.990, 0.00100
1.000, 0.00100
0.990, 0.00101
1.000, 0.00103
0.990, 0.00105
0.980, 0.00105
0.970, 0.00106
0.980, 0.00107
0.990, 0.00107
1.000, 0.00107
0.990, 0.00110
0.980, 0.00110
0.970, 0.00110
0.960, 0.00111
0.970, 0.00112
0.980, 0.00112
0.990, 0.00112
1.000, 0.00112
0.990, 0.00114
1.000, 0.00116
0.990, 0.00119
1.000, 0.00120
0.990, 0.00122
1.000, 0.00124
0.990, 0.00126
0.980, 0.00127
0.970, 0.00128
0.980, 0.00128
0.990, 0.00128
1.000, 0.00128
0.990, 0.00130
1.000, 0.00132
0.990, 0.00134
1.000, 0.00136
0.990, 0.00138
1.000, 0.00140
0.990, 0.00142
1.000, 0.00144
0.990, 0.00146
0.980, 0.00147
0.970, 0.00147
0.980, 0.00148
0.990, 0.00148
1.000, 0.00148
0.990, 0.00150
1.000, 0.00152
0.990, 0.00154
1.000, 0.00156
0.990, 0.00157
1.000, 0.00159
0.990, 0.00161
1.000, 0.00163
0.990, 0.00164
1.000, 0.00167
0.990, 0.00169
1.000, 0.00172
0.990, 0.00173
1.000, 0.00175
0.990, 0.00177
1.000, 0.00178
0.990, 0.00181
1.000, 0.00183
0.990, 0.00185
1.000, 0.00187
0.990, 0.00189
1.000, 0.00191
0.990, 0.00193
1.000, 0.00195
0.990, 0.00197
1.000, 0.00199
0.990, 0.00200
1.000, 0.00202
0.990, 0.00203
1.000, 0.00206
0.990, 0.00207
1.000, 0.00209
0.990, 0.00211
1.000, 0.00213
0.990, 0.00215
1.000, 0.00217
0.990, 0.00218
1.000, 0.00221
0.990, 0.00222
1.000, 0.00224
0.990, 0.00226
1.000, 0.00227
0.990, 0.00229
1.000, 0.00232
0.990, 0.00233
1.000, 0.00235
0.990, 0.00236
1.000, 0.00238
0.990, 0.00240
1.000, 0.00242
0.990, 0.00244
1.000, 0.00246
0.990, 0.00248
1.000, 0.00250
0.990, 0.00252
1.000, 0.00254
0.990, 0.00255
1.000, 0.00258
0.990, 0.00259
1.000, 0.00262
0.990, 0.00263
1.000, 0.00265
0.990, 0.00267
1.000, 0.00270
0.990, 0.00271
1.000, 0.00274
0.990, 0.00275
1.000, 0.00277
0.990, 0.00279
1.000, 0.00281
0.990, 0.00282
1.000, 0.00285
0.990, 0.00286
1.000, 0.00288
0.990, 0.00290
1.000, 0.00292
0.990, 0.00294
1.000, 0.00296
0.990, 0.00298
1.000, 0.00299
0.990, 0.00301
1.000, 0.00303
0.990, 0.00305
1.000, 0.00307
0.990, 0.00309
1.000, 0.00311
0.990, 0.00313
1.000, 0.00316
0.990, 0.00319
0.980, 0.00320
0.970, 0.00320
0.960, 0.00320
0.950, 0.00320
0.960, 0.00321
0.970, 0.00321
0.980, 0.00321
0.990, 0.00321
1.000, 0.00321
0.990, 0.00322
1.000, 0.00324
0.990, 0.00326
1.000, 0.00328
0.990, 0.00329
1.000, 0.00331
0.990, 0.00333
1.000, 0.00335
0.990, 0.00337
1.000, 0.00339
0.990, 0.00340
1.000, 0.00342
0.990, 0.00344
1.000, 0.00346
0.990, 0.00348
0.980, 0.00352
0.990, 0.00352
1.000, 0.00352
0.990, 0.00355
1.000, 0.00357
0.990, 0.00358
0.980, 0.00359
0.970, 0.00360
0.980, 0.00361
0.990, 0.00361
1.000, 0.00361
0.990, 0.00363
1.000, 0.00365
0.990, 0.00367
1.000, 0.00369
0.990, 0.00371
1.000, 0.00374
0.990, 0.00375
1.000, 0.00377
0.990, 0.00379
1.000, 0.00381
0.990, 0.00383
1.000, 0.00385
0.990, 0.00386
1.000, 0.00389
0.990, 0.00390
1.000, 0.00392
0.990, 0.00393
1.000, 0.00395
